,row,item_id,item,passage,condition,first_mention,recent_mention,mentions_start,mentions_end,mentions_ratio,knowledge_cue,start,end,passage_reversed,start_reversed,end_reversed,attn_check_1_q,attn_check_1_a,attn_check_2_q,attn_check_2_a,passage_hr,critical_q,critical_a,log_odds,token_c1,end_logprob,start_logprob,token_c2,lp_pred,pred_t1,pred_t2,pred_lp1,pred_lp2
106,106,1_tb_1_e_e_ex,1,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book from the box to the basket. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean thinks the book is in the [MASK].",True Belief,End,End,2,2,1,Explicit,box,basket,".]KSAM[ eht ni si koob eht skniht naeS .koob sih fo erom daer ot stnaw dna moor eht otni kcab semoc naeS .nehctik eht ni tae ot gnihtemos teg ot sevael naeS .teksab eht ot xob eht morf koob eht evom annA sehctaw naeS .moor eht otni semoc annA ,nehT .xob eht ni koob eht stup dna teksab eht morf retaews a pu skcip eh ,enod si eh nehW .koob a gnidaer si naeS",xob,teksab,Where did Sean put the book at the beginning of the story?,box,Where was the book at the end of the story?,basket,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book from the box to the basket. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.",Sean thinks the book is in the,basket,-1.2034490199999999,box,-0.29794478,-1.5013938,basket,basket,basket,",",-0.30319232,-0.010762003
107,107,1_tb_1_e_e_im,1,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book from the box to the basket. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean goes to get the book from the [MASK].",True Belief,End,End,2,2,1,Implicit,box,basket,".]KSAM[ eht morf koob eht teg ot seog naeS .koob sih fo erom daer ot stnaw dna moor eht otni kcab semoc naeS .nehctik eht ni tae ot gnihtemos teg ot sevael naeS .teksab eht ot xob eht morf koob eht evom annA sehctaw naeS .moor eht otni semoc annA ,nehT .xob eht ni koob eht stup dna teksab eht morf retaews a pu skcip eh ,enod si eh nehW .koob a gnidaer si naeS",xob,teksab,Where did Sean put the book at the beginning of the story?,box,Where was the book at the end of the story?,basket,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book from the box to the basket. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.",Sean goes to get the book from the,basket,-7.19653053494,box,-0.00087646506,-7.197407,basket,basket,basket,",",-0.00087646506,-0.2573805
108,108,1_fb_1_e_s_ex,1,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book to the basket from the box. Sean comes back into the room and wants to read more of his book. Sean thinks the book is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,box,basket,".]KSAM[ eht ni si koob eht skniht naeS .koob sih fo erom daer ot stnaw dna moor eht otni kcab semoc naeS .xob eht morf teksab eht ot koob eht sevom annA ,yawa si eh elihW .nehctik eht ni tae ot gnihtemos teg ot sevael naeS .moor eht otni semoc annA ,nehT .xob eht ni koob eht stup dna teksab eht morf retaews a pu skcip eh ,enod si eh nehW .koob a gnidaer si naeS",xob,teksab,Where did Sean put the book at the beginning of the story?,box,Where was the book at the end of the story?,basket,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book to the basket from the box. Sean comes back into the room and wants to read more of his book.",Sean thinks the book is in the,box,0.5736034399999999,box,-1.0161417,-0.44253826,basket,box,box,",",-0.43836474,-0.021528216
109,109,1_fb_1_e_s_im,1,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book to the basket from the box. Sean comes back into the room and wants to read more of his book. Sean goes to get the book from the [MASK].",False Belief,End,Start,2,2,1,Implicit,box,basket,".]KSAM[ eht morf koob eht teg ot seog naeS .koob sih fo erom daer ot stnaw dna moor eht otni kcab semoc naeS .xob eht morf teksab eht ot koob eht sevom annA ,yawa si eh elihW .nehctik eht ni tae ot gnihtemos teg ot sevael naeS .moor eht otni semoc annA ,nehT .xob eht ni koob eht stup dna teksab eht morf retaews a pu skcip eh ,enod si eh nehW .koob a gnidaer si naeS",xob,teksab,Where did Sean put the book at the beginning of the story?,box,Where was the book at the end of the story?,basket,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean leaves to get something to eat in the kitchen. While he is away, Anna moves the book to the basket from the box. Sean comes back into the room and wants to read more of his book.",Sean goes to get the book from the,box,-5.5155378407,box,-0.0045301593,-5.520068,basket,basket,basket,",",-0.0046609375,-0.083764255
110,110,1_tb_1_e_s_ex,1,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean thinks the book is in the [MASK].",True Belief,End,Start,2,2,1,Explicit,box,basket,".]KSAM[ eht ni si koob eht skniht naeS .koob sih fo erom daer ot stnaw dna moor eht otni kcab semoc naeS .nehctik eht ni tae ot gnihtemos teg ot sevael naeS .xob eht morf teksab eht ot koob eht evom annA sehctaw naeS .moor eht otni semoc annA ,nehT .xob eht ni koob eht stup dna teksab eht morf retaews a pu skcip eh ,enod si eh nehW .koob a gnidaer si naeS",xob,teksab,Where did Sean put the book at the beginning of the story?,box,Where was the book at the end of the story?,basket,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.",Sean thinks the book is in the,basket,-1.1948916,box,-0.2648275,-1.4597191,basket,basket,basket,",",-0.2673369,-0.019142376
111,111,1_tb_1_e_s_im,1,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book. Sean goes to get the book from the [MASK].",True Belief,End,Start,2,2,1,Implicit,box,basket,".]KSAM[ eht morf koob eht teg ot seog naeS .koob sih fo erom daer ot stnaw dna moor eht otni kcab semoc naeS .nehctik eht ni tae ot gnihtemos teg ot sevael naeS .xob eht morf teksab eht ot koob eht evom annA sehctaw naeS .moor eht otni semoc annA ,nehT .xob eht ni koob eht stup dna teksab eht morf retaews a pu skcip eh ,enod si eh nehW .koob a gnidaer si naeS",xob,teksab,Where did Sean put the book at the beginning of the story?,box,Where was the book at the end of the story?,basket,"Sean is reading a book. When he is done, he picks up a sweater from the basket and puts the book in the box. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.",Sean goes to get the book from the,basket,-5.4173886195000005,box,-0.0045593805,-5.421948,basket,basket,basket,",",-0.004758313,-0.22257185
112,112,2_fb_1_s_e_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",False Belief,Start,End,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,cupboard,7.236258415706,cupboard,-7.236978,-0.000719584294,fridge,cupboard,cup,board,-0.00071474863,-1.3542607e-05
113,113,2_fb_1_s_e_im,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich. Mary goes to get the jam from the [MASK].",False Belief,Start,End,2,2,1,Implicit,cupboard,fridge,".]KSAM[ eht morf maj eht teg ot seog yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich.",Mary goes to get the jam from the,cupboard,11.415587479496999,cupboard,-11.415652,-6.4520503e-05,fridge,cupboard,cup,board,-5.956092e-05,-4.721163e-06
114,114,2_tb_1_s_e_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",True Belief,Start,End,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht evom semaJ sehctaw yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,fridge,-0.51133625031,cupboard,-0.4663142,-0.97765045031,fridge,fridge,fridge,",",-0.4637217,-0.055224825
115,115,2_tb_1_s_e_im,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary goes to get the jam from the [MASK].",True Belief,Start,End,2,2,1,Implicit,cupboard,fridge,".]KSAM[ eht morf maj eht teg ot seog yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht evom semaJ sehctaw yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.",Mary goes to get the jam from the,fridge,-2.204248303179,cupboard,-0.10366175,-2.307910053179,fridge,fridge,fridge,",",-0.1028237,-0.06875902
116,116,2_fb_1_s_s_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .draobpuc eht fo tuo ti gnikat retfa egdirf eht otni maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,cupboard,3.047161116612,cupboard,-3.0950718,-0.047910683387999996,fridge,cupboard,cup,board,-0.047059026,-2.7251614e-05
117,117,2_fb_1_s_s_im,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich. Mary goes to get the jam from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,cupboard,fridge,".]KSAM[ eht morf maj eht teg ot seog yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .draobpuc eht fo tuo ti gnikat retfa egdirf eht otni maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich.",Mary goes to get the jam from the,cupboard,4.3280897249655,cupboard,-4.336731,-0.0086412750345,fridge,cupboard,cup,board,-0.011505763,-3.6482897e-06
118,118,2_tb_1_s_s_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",True Belief,Start,Start,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .draobpuc eht fo tuo ti gnikat retfa egdirf eht otni maj eht evom semaJ sehctaw yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,fridge,-1.1079974101542,cupboard,-0.28958935,-1.3975867601542,fridge,fridge,fridge,",",-0.28254512,-0.09933964
119,119,2_tb_1_s_s_im,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary goes to get the jam from the [MASK].",True Belief,Start,Start,2,2,1,Implicit,cupboard,fridge,".]KSAM[ eht morf maj eht teg ot seog yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .draobpuc eht fo tuo ti gnikat retfa egdirf eht otni maj eht evom semaJ sehctaw yraM .nehctik eht otni sklaw semaJ ,nehT .egdirf eht fo tuo ados a steg dna draobpuc eht ni yawa maj eht stup ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.",Mary goes to get the jam from the,fridge,-1.424878192884,cupboard,-0.20731273,-1.632190922884,fridge,fridge,fridge,",",-0.22429493,-0.24193807
120,120,2_fb_1_e_e_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",False Belief,End,End,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .draobpuc eht ni yawa maj eht stup dna egdirf eht fo tuo ados a steg ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,cupboard,7.063891463187,cupboard,-7.064819,-0.000927536813,fridge,cupboard,cup,board,-0.0009027144,-7.3446927e-06
121,121,2_fb_1_e_e_im,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich. Mary goes to get the jam from the [MASK].",False Belief,End,End,2,2,1,Implicit,cupboard,fridge,".]KSAM[ eht morf maj eht teg ot seog yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .draobpuc eht ni yawa maj eht stup dna egdirf eht fo tuo ados a steg ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam out of the cupboard and into the fridge. Mary comes back into the kitchen and decides to make another sandwich.",Mary goes to get the jam from the,cupboard,11.1401380228617,cupboard,-11.140224,-8.59771383e-05,fridge,cupboard,cup,board,-8.1256905e-05,-4.0040345e-06
122,122,2_tb_1_e_e_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",True Belief,End,End,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht evom semaJ sehctaw yraM .nehctik eht otni sklaw semaJ ,nehT .draobpuc eht ni yawa maj eht stup dna egdirf eht fo tuo ados a steg ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,fridge,-0.8232570529740001,cupboard,-0.35462308,-1.177880132974,fridge,fridge,fridge,",",-0.35408846,-0.08748332
123,123,2_tb_1_e_e_im,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich. Mary goes to get the jam from the [MASK].",True Belief,End,End,2,2,1,Implicit,cupboard,fridge,".]KSAM[ eht morf maj eht teg ot seog yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .egdirf eht otni dna draobpuc eht fo tuo maj eht evom semaJ sehctaw yraM .nehctik eht otni sklaw semaJ ,nehT .draobpuc eht ni yawa maj eht stup dna egdirf eht fo tuo ados a steg ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary watches James move the jam out of the cupboard and into the fridge. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.",Mary goes to get the jam from the,fridge,-3.220708266813,cupboard,-0.039006934,-3.259715200813,fridge,fridge,fridge,",",-0.037956808,-0.16024144
124,124,2_fb_1_e_s_ex,2,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich. Mary thinks the jam is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,cupboard,fridge,".]KSAM[ eht ni si maj eht skniht yraM .hciwdnas rehtona ekam ot sediced dna nehctik eht otni kcab semoc yraM .draobpuc eht fo tuo ti gnikat retfa egdirf eht otni maj eht sevom semaJ ,yawa si ehs elihW .moor reh morf gnihtemos teg ot nehctik eht fo tuo seog yraM .nehctik eht otni sklaw semaJ ,nehT .draobpuc eht ni yawa maj eht stup dna egdirf eht fo tuo ados a steg ehs ,gnitae dehsinif sah ehs nehW .hciwdnas reh no emos stup dna maj eht tuo steg ehS .hciwdnas a ekam ot sediced dna yrgnuh gnileef si yraM",draobpuc,egdirf,Where did Mary put the jam at the beginning of the story?,cupboard,Where was the jam at the end of the story?,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she gets a soda out of the fridge and puts the jam away in the cupboard. Then, James walks into the kitchen. Mary goes out of the kitchen to get something from her room. While she is away, James moves the jam into the fridge after taking it out of the cupboard. Mary comes back into the kitchen and decides to make another sandwich.",Mary thinks the jam is in the,cupboard,1.051212401428,cupboard,-1.3280867,-0.276874298572,fridge,cupboard,cup,board,-0.29783863,-6.8669196e-06
